id,user_id,watched_video_id,watch_time_in_sec,ad_cat_id,click,ad_id,final_gender_code,age_level,occupation,brand_id,ad_title
1940,212,2252,103,4,0,366,2,3,10,38,uuR2ycPcqk
1941,24,9073,264,1,0,85,1,5,2,17,0z2pHxymu8
1942,69,6991,0,8,0,146,2,4,9,29,H0ijXu4iKz
1943,247,2014,167,9,0,158,1,2,7,8,nCH8B0HTQj
1944,709,4504,107,5,1,228,1,2,8,20,CKwlVLCdJy
1945,786,7393,154,3,1,73,2,1,1,37,CjOreWICct
1946,902,6111,265,4,0,108,2,3,6,34,SlEXsKqc92
1947,766,5688,159,4,1,155,2,4,6,3,hdDhZ6cfZU
1948,180,8528,8,9,0,57,2,6,4,21,P946hSq9wO
1949,102,2737,23,4,0,331,2,3,6,12,PNz8MQhSQf
1950,597,7084,255,5,1,219,2,3,9,1,IQdDM1UM9A
1951,860,108,20,6,1,132,2,2,2,19,zmwPqFZ7Ds
1952,890,3581,264,9,1,227,2,3,2,40,gafnxuXiRV
1953,244,1945,202,5,1,217,1,5,6,28,QhQ0LcxWtB
1954,64,5110,58,7,1,65,2,2,8,4,7jqVZGhxG6
1955,231,414,169,6,0,232,1,2,8,30,vnYORoQhNC
1956,725,7191,122,1,1,284,2,5,2,34,fFs2egll1j
1957,371,4389,206,9,1,27,2,2,4,8,C927GwEeS6
1958,710,1630,182,7,0,291,1,2,4,16,0oOQEBqG1Z
1959,811,8326,249,2,0,171,2,4,5,36,ctu5Ku1a0f
1960,795,9817,296,8,1,236,2,2,4,12,ESKW5CaaSY
1961,976,1420,180,2,0,123,1,3,8,22,DuyW6y2Jjq
1962,207,7241,43,9,0,165,2,5,8,16,7kUhuUIpM8
1963,63,1659,49,6,0,163,2,4,8,35,TZVkx6jZQz
1964,727,1106,201,10,1,8,2,5,5,10,fLgjOruTUM
1965,47,7851,208,10,1,282,2,3,4,40,xHJoCsFd45
1966,272,5698,276,4,1,400,1,5,6,8,HWFrOKDNsz
1967,636,163,10,7,1,109,2,3,4,21,icMwBeUKue
1968,881,6997,81,5,1,259,2,2,4,10,CruYs1vBKS
1969,55,5160,107,5,1,156,2,2,8,34,l4I3cRO9ko
1970,282,718,17,10,0,143,1,4,10,29,mfGgkVMoHc
1971,338,8179,85,4,1,52,2,3,10,15,QFrbUrNCcO
1972,132,59,201,9,0,165,2,3,3,16,7kUhuUIpM8
1973,262,3841,11,2,0,360,2,2,2,31,il3raFJFrm
1974,519,202,18,3,1,300,1,3,3,25,sgEqlirrFA
1975,799,1471,188,9,0,54,2,1,10,2,ZxSukTRoTr
1976,60,2234,249,1,1,230,1,5,4,10,1BltZa9sEZ
1977,533,5103,171,5,1,260,1,1,1,21,tEhixifeI8
1978,751,9658,190,3,0,323,2,3,8,18,WHzTHDA5wZ
1979,173,3059,249,5,1,224,2,2,4,14,TsyCG6M6cy
1980,466,628,205,2,0,367,2,1,9,36,7Z1OgnBDOn
1981,794,6493,4,3,1,270,2,2,8,24,0Q93MZmq6k
1982,138,3378,10,4,0,191,2,3,7,19,IVlheNHXvk
1983,705,5510,179,1,0,212,2,3,6,19,kAmPTImsgf
1984,554,9973,175,10,1,314,2,3,5,40,2ZGm0AxP1F
1985,370,5623,68,8,1,276,1,4,6,20,20bEqtEjGZ
1986,84,1619,110,5,1,106,1,3,2,37,f36iij1XG0
1987,63,1465,174,1,0,34,2,4,8,27,XAOd5y1qr0
1988,334,1059,254,3,1,189,2,6,4,13,94erfjng3R
1989,187,5200,226,1,1,209,1,5,7,15,GQVt4PTzta
1990,117,9670,20,10,1,78,2,3,6,12,YiXRFM7fIW
1991,793,3093,5,7,1,375,1,3,8,32,4FMVNHVUad
1992,866,6225,195,6,1,181,2,5,9,3,QiYtCEOoA4
1993,368,4285,44,7,0,344,2,1,8,15,DoUUDhgVUl
1994,666,1563,283,7,1,109,2,4,4,21,icMwBeUKue
1995,899,8350,115,6,1,25,2,3,3,25,IgLtUcyeoU
1996,5,8151,118,5,0,234,1,4,5,17,thL3yEn16O
1997,134,4731,20,7,0,94,2,1,3,18,fipxx1qygI
1998,323,5194,67,9,0,404,2,5,1,2,QSrzGQktqe
1999,864,3094,59,5,1,156,2,2,7,34,l4I3cRO9ko
2000,961,4867,275,4,1,52,2,4,3,15,QFrbUrNCcO
2001,745,4094,160,9,0,165,2,1,7,16,7kUhuUIpM8
2002,823,1525,170,7,0,291,1,3,2,16,0oOQEBqG1Z
2003,535,7908,233,3,1,178,1,2,9,11,0sosPeVR5s
2004,37,5278,267,6,1,163,1,4,4,35,TZVkx6jZQz
2005,335,7957,130,4,1,280,2,4,9,32,8s7n19QklS
2006,76,9207,198,9,0,51,1,5,9,7,ePgVNayNBk
2007,865,2337,239,2,0,188,2,5,3,3,ZMVnVuJ13U
2008,212,2921,27,8,1,401,2,3,10,23,4xqC6WyM1h
2009,559,9388,107,4,1,81,2,5,6,14,26KONs6rNP
2010,309,4912,98,4,0,396,1,4,7,35,FgsxXTitFy
2011,267,6719,129,2,0,118,1,5,8,36,MwXLYjAZuM
2012,995,9325,12,2,0,327,1,3,3,10,ZGKM28eudt
2013,245,1546,86,5,1,361,1,5,10,15,dpkXZLhVkG
2014,903,8493,293,2,0,226,2,4,5,31,jm9YU718Be
2015,360,6342,285,10,0,373,1,4,10,21,PnhaaGhMY5
2016,663,4058,91,6,1,48,1,2,8,14,Q9IwOQFQNs
2017,526,8644,222,10,0,173,1,5,5,2,wNJCd2E9iI
2018,14,8795,187,5,1,40,1,5,10,18,TpXajniJxQ
2019,44,4953,98,1,1,338,1,2,4,27,q4MPmYIFMY
2020,170,6299,78,8,1,236,1,2,4,12,ESKW5CaaSY
2021,610,1475,232,2,0,164,2,3,10,3,xy38dCBPP7
2022,816,5107,63,8,0,250,2,1,6,10,wcTD2Z2dwe
2023,487,5901,51,7,0,94,2,4,10,18,fipxx1qygI
2024,985,4139,40,3,0,221,2,5,4,20,ARlhAc4M2U
2025,940,5661,230,4,1,357,2,2,8,25,b4WZ3SBsFy
2026,575,2569,17,4,0,69,2,4,9,39,Ytsf0L4ZJe
2027,810,4521,53,8,1,62,2,5,2,23,4E3YJ8DfeZ
2028,779,6725,45,9,1,19,1,2,7,9,AV4yAJHsL2
2029,835,8396,262,3,1,221,1,3,9,20,ARlhAc4M2U
2030,990,7128,201,1,0,107,1,3,3,18,EySbtShBl0
2031,296,2424,22,10,1,273,1,3,8,22,pb2exk1c91
2032,655,1599,113,8,0,269,1,4,6,28,9blTYpMXPf
2033,770,448,226,9,1,93,1,3,1,3,iEIhhaIuM0
2034,213,1689,174,4,0,357,1,5,10,25,b4WZ3SBsFy
2035,427,1389,143,7,0,358,2,4,9,34,wVo0lPFxnR
2036,720,2766,235,1,1,1,2,3,6,16,hI56FpLEGb
2037,565,4751,134,8,1,250,2,3,2,10,wcTD2Z2dwe
2038,757,5064,219,9,0,54,2,4,4,2,ZxSukTRoTr
2039,704,1337,168,7,0,283,2,1,9,15,UoM8vVTLil
2040,277,7708,278,2,1,353,2,5,9,23,12Yezy3jmG
2041,997,7895,132,8,0,39,2,2,4,23,pYWzIW0A0A
2042,869,6931,298,7,0,74,2,3,7,24,SNzoe2xGOW
2043,431,2265,105,5,1,390,1,3,5,16,W77Wb4BwrE
2044,801,4733,80,4,1,12,1,4,2,39,62ot41KPcv
2045,934,4491,166,7,0,119,1,2,8,40,VBPTIZe5ih
2046,901,7515,134,7,0,352,2,5,5,6,c0rk8kMbyV
2047,123,2961,67,5,0,390,2,5,8,16,W77Wb4BwrE
2048,775,5607,258,9,0,93,1,1,1,3,iEIhhaIuM0
2049,7,1763,173,9,0,227,2,5,2,40,gafnxuXiRV
2050,757,5126,98,10,1,355,2,4,4,20,7F3d57QKuW
2051,595,6342,97,10,0,355,1,3,5,20,7F3d57QKuW
2052,166,3827,239,10,0,355,2,5,3,20,7F3d57QKuW
2053,606,8878,50,7,0,255,2,2,5,14,b1ZYt8kh9k
2054,813,1484,169,2,1,353,1,4,8,23,12Yezy3jmG
2055,511,8230,45,10,1,103,2,5,6,37,yvJ1N4LksG
2056,101,9084,207,8,1,275,2,1,9,20,mH3i3urQL5
2057,37,5449,35,9,0,27,1,4,4,8,C927GwEeS6
2058,756,5543,160,8,0,146,1,3,4,29,H0ijXu4iKz
2059,526,5894,258,7,0,65,1,5,5,4,7jqVZGhxG6
2060,478,4390,151,5,0,217,2,5,8,28,QhQ0LcxWtB
2061,83,839,146,5,0,234,2,4,6,17,thL3yEn16O
2062,240,4673,207,4,1,308,1,2,5,29,vrXcdxqPgJ
2063,560,7445,227,7,0,336,2,2,5,19,mL7R5IBnvF
2064,93,955,279,2,1,266,2,2,1,4,Hs7pRV4cTU
2065,569,9523,155,7,0,99,1,3,7,7,KUvSUUfz1j
2066,381,7508,100,8,1,220,1,5,2,1,mAi0bFJ3ZQ
2067,335,4075,282,8,0,372,2,4,9,24,aCmYKq5xYO
2068,540,3471,4,7,0,84,2,1,5,8,IZQNjv2wn0
2069,380,7473,218,9,1,30,2,1,1,15,zF4D1PcC7F
2070,683,2041,144,2,1,312,1,5,1,3,VCZkXfTMCC
2071,299,3833,72,9,0,318,2,5,4,17,YkA9jIXMBj
2072,303,8735,180,3,1,133,2,5,5,35,ZeTsKoHdv2
2073,753,1986,107,7,0,175,2,2,5,24,BIETDdfLKH
2074,349,5578,119,10,0,100,2,2,6,38,OFoNT4dX7K
2075,630,1093,142,6,1,316,2,4,4,23,lsJw1Hd8u0
2076,246,622,153,6,0,371,1,4,4,22,SOaueymCtH
2077,366,1950,188,10,1,144,2,5,6,9,3OCvtETDI1
2078,458,9391,297,10,0,251,1,1,6,14,phijTf9rad
2079,469,130,142,10,0,70,1,4,8,4,nP4auj3IcZ
2080,469,886,13,8,0,136,1,4,8,15,YZHyLtKWrg
2081,968,6363,239,7,0,92,2,3,3,31,TKpPd7OrOZ
2082,842,8568,56,8,1,386,2,3,1,13,xB1ltYTE6Y
2083,505,6292,118,2,1,226,2,4,7,31,jm9YU718Be
2084,985,2471,242,2,0,82,2,5,4,34,0e025Ro0Sz
2085,863,5728,162,5,0,259,2,1,8,10,CruYs1vBKS
2086,144,3631,2,1,0,115,1,2,2,26,p3ZvaMX5oj
2087,735,3873,94,4,1,89,2,2,2,30,Oq3r2t5eWJ
2088,355,4704,242,3,1,297,2,6,8,31,23Zyi18qUE
2089,59,9135,67,3,1,297,1,3,4,31,23Zyi18qUE
2090,416,2450,141,5,1,335,2,2,8,29,BMgQQUPiKz
2091,247,236,157,2,0,188,1,2,7,3,ZMVnVuJ13U
2092,268,2071,34,3,0,279,2,4,2,5,n8gJwBwypt
2093,931,5878,297,3,1,323,1,5,10,18,WHzTHDA5wZ
2094,829,1482,47,4,1,370,2,3,1,17,A7pIewdMPc
2095,65,8831,186,5,1,228,1,4,8,20,CKwlVLCdJy
2096,779,6289,70,9,0,380,1,2,7,2,uFPFrdlTZ1
2097,514,4185,140,7,0,138,2,4,6,35,7UU312Xcpp
2098,494,9019,64,1,1,193,2,1,1,8,a4sONQVPRH
2099,851,5571,33,4,0,24,1,4,5,3,hcqzimYgrs
2100,284,4662,207,6,0,192,1,4,6,4,5dq6S8CMzH
2101,1000,8854,152,1,1,45,1,2,9,40,pPJwAxugVs
2102,614,6108,220,9,1,87,1,1,1,24,NINnwBgoW4
2103,262,8707,240,4,1,69,2,2,2,39,Ytsf0L4ZJe
2104,536,5695,228,3,1,178,1,4,4,11,0sosPeVR5s
2105,327,7924,270,4,1,155,1,5,6,3,hdDhZ6cfZU
2106,521,7448,193,3,0,216,1,2,9,33,EYO5hHilfQ
2107,491,744,224,6,0,397,1,3,3,20,m60sbycVCf
2108,15,8217,245,5,0,174,2,4,10,4,0tinh9dt80
2109,886,4829,41,10,1,70,1,2,3,4,nP4auj3IcZ
2110,788,4407,90,1,0,129,2,3,3,4,T8qgx45W8X
2111,272,6993,49,10,1,184,1,5,6,1,DVMmTPF3Xq
2112,157,7252,5,7,1,119,2,4,2,40,VBPTIZe5ih
2113,636,1919,112,4,1,14,2,3,4,22,opYrwEBhjG
2114,760,5455,131,8,0,47,1,2,1,29,PrpikwmvHK
2115,702,7879,140,1,1,208,2,2,5,4,lKKm7Q80cR
2116,305,703,68,2,0,2,2,4,3,8,OrZ6WLgGZY
2117,420,4295,230,4,0,14,2,4,6,22,opYrwEBhjG
2118,618,9939,175,9,1,165,2,5,5,16,7kUhuUIpM8
2119,978,9241,240,6,1,134,2,4,10,28,29SFMZZ2X3
2120,150,8772,25,7,0,96,1,2,3,7,RtDnEy2OhD
2121,546,2116,171,1,1,218,2,2,5,12,b3gqLOon5N
2122,175,7298,282,10,0,373,1,3,4,21,PnhaaGhMY5
2123,960,5831,237,4,0,331,1,4,1,12,PNz8MQhSQf
2124,467,3266,276,1,1,150,2,3,8,24,na7mIANfle
2125,311,5455,94,8,1,146,2,4,1,29,H0ijXu4iKz
2126,376,1084,245,6,0,301,2,4,7,18,lQz1gkenMB
2127,405,4155,220,7,1,170,1,4,1,20,OkMMF3ESde
2128,613,4144,76,2,0,66,2,3,9,5,djLmU3AtYr
2129,779,5535,11,2,1,329,1,2,7,32,22feNgf3Dh
2130,836,5881,203,8,1,16,2,3,9,9,z64inGcMqp
2131,130,9733,180,6,1,398,1,3,9,38,utwHDeLjQb
2132,433,4525,283,2,0,160,2,2,4,10,IAYNYdc267
2133,117,3083,125,4,1,249,2,3,6,6,QFvY01A8fA
2134,726,521,103,7,1,94,2,4,10,18,fipxx1qygI
2135,123,9510,111,8,1,275,2,5,8,20,mH3i3urQL5
2136,466,3776,285,6,0,7,2,1,9,22,rDdpdYoN6j
2137,629,9094,129,8,0,50,1,5,1,20,dd67snZebL
2138,295,7966,124,10,0,282,2,3,7,40,xHJoCsFd45
2139,389,9913,2,3,0,221,1,5,1,20,ARlhAc4M2U
2140,83,8370,271,9,1,121,2,4,6,8,MAVQdrA9Pm
2141,525,8795,158,5,1,369,2,3,4,4,YhxImaZVeM
2142,880,7815,244,10,1,304,2,3,6,28,FIEx6924BB
2143,366,5283,286,1,0,337,2,5,6,32,OKfamyHmfq
2144,803,2031,94,8,1,333,2,2,7,30,OcLaQDxUXr
2145,754,1887,0,5,1,361,2,5,2,15,dpkXZLhVkG
2146,344,3141,205,9,1,298,2,4,7,33,QiUOksxHJI
2147,420,6036,70,9,0,315,2,4,6,16,rUnJr1DqWT
2148,643,9008,247,10,1,9,2,4,2,24,3WYiGxZaLJ
2149,697,1221,292,2,1,226,2,4,6,31,jm9YU718Be
2150,570,6069,66,5,1,102,2,1,2,10,Vj3KyqkzK2
2151,134,6294,182,10,1,143,2,1,3,29,mfGgkVMoHc
2152,306,2789,48,5,0,306,2,3,1,32,YqkcU07MNp
2153,329,8680,259,3,1,101,1,4,8,35,aJ61cfeZCc
2154,565,401,146,7,0,60,2,3,2,34,JEkSttuaYg
2155,862,4548,50,5,1,22,2,1,6,33,KRrDHGmeKc
2156,805,5161,236,8,0,372,2,5,10,24,aCmYKq5xYO
2157,661,9613,16,4,0,330,2,5,6,9,rr95qA4TtZ
2158,450,7279,251,5,0,38,2,2,2,37,mEH2NujyXh
2159,402,3352,211,6,0,389,1,3,9,21,Fd8tohdTGM
2160,624,3632,196,7,0,358,1,5,6,34,wVo0lPFxnR
2161,795,7287,2,10,1,144,2,2,4,9,3OCvtETDI1
2162,169,7135,160,5,1,4,2,4,1,25,UkL8XPYxRj
2163,515,1355,128,1,1,237,1,2,1,37,rvdAb1qZBR
2164,581,345,22,9,1,211,1,1,3,27,zlppMv48Fj
2165,477,204,104,8,1,388,2,4,2,31,LeWBh9bWZD
2166,433,7182,267,2,0,353,2,2,4,23,12Yezy3jmG
2167,709,8990,133,9,1,27,1,2,8,8,C927GwEeS6
2168,736,5732,10,3,1,180,2,3,9,9,Vvrj40k5zp
2169,526,5036,194,8,0,333,1,5,5,30,OcLaQDxUXr
2170,517,191,255,2,0,244,2,4,2,39,ho8mFqB5Rl
2171,27,3100,149,3,1,238,1,2,1,2,VnnXsEck94
2172,670,8543,274,1,1,356,1,3,10,23,uoOuiMRdh1
2173,203,1065,84,3,1,295,2,3,3,11,bQAm2hdCVB
2174,332,6141,292,8,1,50,2,4,10,20,dd67snZebL
2175,413,7844,51,6,0,214,2,4,7,35,OsotrNHLqs
2176,765,9074,249,2,0,64,1,1,10,27,nfaL98dtbK
2177,70,7218,18,1,0,292,2,2,5,10,MKs3z5CoVV
2178,437,6839,29,4,0,370,2,5,10,17,A7pIewdMPc
2179,61,1118,187,3,1,36,2,4,6,31,N8huabgBTh
2180,557,8535,233,3,0,135,2,5,4,4,JngHH0caDV
2181,945,3716,135,5,0,309,1,4,8,26,tijzYNbnwO
2182,213,6371,222,5,0,219,1,5,10,1,IQdDM1UM9A
2183,41,5277,273,10,1,70,2,4,4,4,nP4auj3IcZ
2184,624,4748,149,7,1,10,1,5,6,4,b8x8ZgU8xD
2185,33,8835,256,7,0,10,1,3,1,4,b8x8ZgU8xD
2186,605,7441,0,6,1,181,1,6,6,3,QiYtCEOoA4
2187,78,780,153,7,1,363,1,5,4,7,0jn5YfV4FU
2188,885,9360,250,3,0,176,2,2,8,12,PorTD6vr9x
2189,853,8934,149,8,1,364,2,4,6,16,V23xV9d8hW
2190,301,9031,110,3,1,206,2,3,7,14,WL7Fl3zFan
2191,551,4670,239,3,1,216,2,5,5,33,EYO5hHilfQ
2192,666,4732,185,2,0,82,2,4,4,34,0e025Ro0Sz
2193,610,4494,246,5,0,228,2,3,10,20,CKwlVLCdJy
2194,16,9582,193,6,1,340,2,5,10,11,upuZA51qK5
2195,689,1928,144,10,0,251,2,5,1,14,phijTf9rad
2196,332,2098,148,6,0,114,2,4,10,34,ZkcvyMdWVU
2197,188,9114,76,10,1,281,2,2,3,6,Ghpdp7xORC
2198,503,73,30,4,0,267,2,6,10,4,o1lYsfzMmR
2199,54,1248,51,9,0,27,2,4,4,8,C927GwEeS6
2200,322,9447,80,9,1,121,2,3,6,8,MAVQdrA9Pm
2201,47,2203,226,10,1,210,2,3,4,25,m7SRaxodVY
2202,42,377,92,7,1,138,2,2,9,35,7UU312Xcpp
2203,293,9120,86,7,1,84,2,2,3,8,IZQNjv2wn0
2204,293,5571,9,4,1,81,2,2,3,14,26KONs6rNP
2205,875,8198,223,8,0,203,1,4,1,14,OaL8lmTvBy
2206,986,2309,135,9,0,347,2,2,4,31,JnqRKO7vtI
2207,825,3791,181,2,0,312,2,4,8,3,VCZkXfTMCC
2208,451,7478,223,10,1,184,2,4,4,1,DVMmTPF3Xq
2209,270,7587,122,4,0,370,2,3,4,17,A7pIewdMPc
2210,751,8283,27,9,0,158,2,3,8,8,nCH8B0HTQj
2211,371,9523,160,7,1,119,2,2,4,40,VBPTIZe5ih
2212,133,1458,297,10,0,391,2,5,6,8,4r9Qw0EGgJ
2213,39,225,93,3,0,221,1,1,1,20,ARlhAc4M2U
2214,576,1286,44,3,1,305,2,3,1,18,iORHD89I5b
2215,316,5776,255,2,1,265,2,4,2,5,zbDBRhDbJT
2216,94,4669,82,1,0,212,2,3,5,19,kAmPTImsgf
2217,852,9761,222,9,1,54,1,6,8,2,ZxSukTRoTr
2218,494,5868,242,5,0,217,2,1,1,28,QhQ0LcxWtB
2219,199,6874,233,10,1,355,2,5,10,20,7F3d57QKuW
2220,192,7167,130,2,1,262,2,4,4,33,gPq7cbtTor
2221,719,4393,289,3,1,254,1,5,9,8,Gt0qfmk3Pu
2222,144,2489,265,8,0,333,1,2,2,30,OcLaQDxUXr
2223,77,8393,70,10,0,213,2,4,5,21,eUiXwY9fki
2224,659,9652,63,1,0,115,2,4,10,26,p3ZvaMX5oj
2225,439,9894,210,4,0,331,1,4,7,12,PNz8MQhSQf
2226,668,535,167,9,0,227,2,4,10,40,gafnxuXiRV
2227,991,2083,241,4,1,155,2,3,6,3,hdDhZ6cfZU
2228,54,10005,179,10,0,9,2,4,4,24,3WYiGxZaLJ
2229,97,635,13,3,1,323,2,2,9,18,WHzTHDA5wZ
2230,779,6020,56,1,0,383,1,2,7,6,vsvRY7KSVD
2231,629,3975,138,2,1,215,1,5,1,25,BH6KAI1udc
2232,721,7911,274,3,1,49,2,5,3,25,EkupG0Wr4V
2233,549,4572,192,1,0,45,2,4,3,40,pPJwAxugVs
2234,35,7470,79,7,0,283,2,5,5,15,UoM8vVTLil
2235,327,2785,173,7,1,96,1,5,6,7,RtDnEy2OhD
2236,200,4831,102,7,1,175,2,4,10,24,BIETDdfLKH
2237,685,5297,11,2,0,244,2,3,5,39,ho8mFqB5Rl
2238,897,4083,206,1,1,246,2,6,8,10,30QlpEKPp2
2239,342,2126,34,10,0,103,2,4,9,37,yvJ1N4LksG
2240,962,6209,213,2,1,266,2,2,9,4,Hs7pRV4cTU
2241,997,6737,110,6,1,397,2,2,4,20,m60sbycVCf
2242,952,8461,78,2,0,244,2,3,3,39,ho8mFqB5Rl
2243,791,7628,202,2,0,13,1,4,6,14,rvgV1bE8DJ
2244,615,192,25,9,1,404,2,2,5,2,QSrzGQktqe
2245,526,9503,222,9,0,80,1,5,5,5,46uRLHf9uV
2246,34,2603,171,5,1,306,1,5,1,32,YqkcU07MNp
2247,469,8645,8,2,0,123,1,4,8,22,DuyW6y2Jjq
2248,316,3250,247,2,0,266,2,4,2,4,Hs7pRV4cTU
2249,45,2240,141,10,0,173,2,2,3,2,wNJCd2E9iI
2250,682,5808,27,10,1,304,2,4,2,28,FIEx6924BB
2251,111,1914,30,2,1,76,1,1,4,28,FGRrYJJl10
2252,537,3259,173,10,1,143,2,1,4,29,mfGgkVMoHc
2253,738,9862,51,7,1,170,1,3,7,20,OkMMF3ESde
2254,752,9370,224,8,1,58,2,4,6,30,vEL3Xqbt5y
2255,943,5270,134,8,1,236,2,3,5,12,ESKW5CaaSY
2256,119,9182,121,2,1,266,2,5,8,4,Hs7pRV4cTU
2257,456,9263,68,3,1,49,2,1,4,25,EkupG0Wr4V
2258,896,2640,28,7,0,375,2,2,3,32,4FMVNHVUad
2259,162,1337,168,7,0,67,2,3,6,11,MFFAP7Dqwv
2260,493,6185,207,6,0,114,1,3,10,34,ZkcvyMdWVU
2261,80,6668,136,6,0,86,2,4,2,1,POhgC0nAVc
2262,485,5570,276,1,1,383,2,5,2,6,vsvRY7KSVD
2263,474,8972,53,3,0,300,1,1,1,25,sgEqlirrFA
2264,960,1569,42,6,0,56,1,4,1,18,TvVIpGOuV5
2265,610,1883,11,6,1,56,2,3,10,18,TvVIpGOuV5
2266,644,1430,28,4,0,12,2,3,7,39,62ot41KPcv
2267,772,9326,55,2,0,26,2,5,1,5,ixqz6AA7Xq
2268,782,6482,4,4,1,89,2,2,6,30,Oq3r2t5eWJ
2269,801,2726,163,7,0,65,1,4,2,4,7jqVZGhxG6
2270,771,4848,283,6,1,268,1,3,3,7,gkKtfTWdGT
2271,543,2215,287,2,1,243,2,5,9,28,8J2Mw9qnc3
2272,228,9356,13,2,0,26,2,2,1,5,ixqz6AA7Xq
2273,86,4590,279,5,0,130,2,3,7,32,ZK1DFo4HG2
2274,451,4037,126,3,0,75,2,4,4,18,vK6H3SOxuF
2275,769,9525,64,10,0,299,1,3,4,23,sG5UetCxLn
2276,234,2754,87,9,1,354,2,3,6,2,rmEl5KSA03
2277,598,6610,29,3,0,206,2,3,8,14,WL7Fl3zFan
2278,7,8592,118,9,1,211,2,5,2,27,zlppMv48Fj
2279,320,909,250,9,1,354,2,5,9,2,rmEl5KSA03
2280,660,1565,250,2,1,307,2,6,4,2,YlQJGRcuYB
2281,920,5672,207,6,1,48,1,4,1,14,Q9IwOQFQNs
2282,470,2667,69,1,0,153,2,3,8,27,nQpNhCylOo
2283,835,5995,74,6,0,122,1,3,9,19,mrX8HSypMK
2284,600,7518,297,9,1,211,1,3,9,27,zlppMv48Fj
2285,137,3618,114,5,1,306,2,3,6,32,YqkcU07MNp
2286,78,8481,254,8,0,325,1,5,4,7,bxXOVQRL5Y
2287,423,335,97,2,0,274,2,4,7,18,lpkCLspmHA
2288,127,729,296,7,0,23,2,4,10,9,d2V9h8xJde
2289,449,1493,263,5,1,125,1,5,3,33,wCyI7C24bO
2290,263,1515,53,3,1,313,2,3,10,21,2kW18OOoy8
2291,989,4464,122,6,1,371,1,3,8,22,SOaueymCtH
2292,472,7203,157,2,1,329,1,6,8,32,22feNgf3Dh
2293,320,7168,10,1,1,153,2,5,9,27,nQpNhCylOo
2294,112,9181,76,6,0,263,1,3,8,12,oUKqeOByp4
2295,206,6643,13,7,1,170,1,5,1,20,OkMMF3ESde
2296,284,2532,216,9,0,354,1,4,6,2,rmEl5KSA03
2297,535,51,182,8,1,401,1,2,9,23,4xqC6WyM1h
2298,860,2358,161,6,1,382,2,2,2,40,oG8tYV47bo
2299,889,9756,279,8,1,339,2,2,10,28,Piz2CO2gwr
2300,118,323,296,4,0,396,1,5,4,35,FgsxXTitFy
2301,148,6327,58,5,1,112,2,3,2,37,mgcYHqnntS
2302,376,3123,157,5,0,40,2,4,7,18,TpXajniJxQ
2303,614,3516,155,7,0,162,1,1,1,1,UXfDe7ZdL4
2304,866,8269,3,5,1,22,2,5,9,33,KRrDHGmeKc
2305,797,9031,162,3,0,180,2,5,10,9,Vvrj40k5zp
2306,45,2629,195,8,1,236,2,2,3,12,ESKW5CaaSY
2307,679,9863,123,6,1,343,2,5,6,8,lFu875mOQW
2308,319,5275,25,1,0,126,2,4,2,12,nhG81g3pAD
2309,943,4716,108,2,1,311,2,3,5,33,A224ZRj5mi
2310,834,6533,63,7,0,21,2,3,5,13,fxbSKBUlGX
2311,709,8455,96,2,0,329,1,2,8,32,22feNgf3Dh
2312,660,1217,12,5,1,219,2,6,4,1,IQdDM1UM9A
2313,61,6335,168,2,0,265,2,4,6,5,zbDBRhDbJT
2314,508,2037,65,1,1,200,2,4,3,2,mkPpBf1JRB
2315,316,5814,266,10,0,381,2,4,2,38,dhpWc1fZAi
2316,341,1360,262,1,0,292,2,3,10,10,MKs3z5CoVV
2317,588,1958,111,2,1,82,2,2,7,34,0e025Ro0Sz
2318,971,5683,123,8,1,287,1,4,1,15,1qc2Ru8jIn
2319,987,4242,88,4,1,43,1,3,5,7,PYzIU7n3aa
2320,205,3366,139,5,1,22,2,2,3,33,KRrDHGmeKc
2321,372,9551,142,10,1,391,1,2,7,8,4r9Qw0EGgJ
2322,655,4247,215,2,1,13,1,4,6,14,rvgV1bE8DJ
2323,305,3773,242,7,1,96,2,4,3,7,RtDnEy2OhD
2324,464,8772,52,7,0,21,2,3,5,13,fxbSKBUlGX
2325,193,3112,187,7,0,37,1,4,4,31,KGUuS8VrSK
2326,394,4591,15,4,0,12,2,4,5,39,62ot41KPcv
2327,71,2569,48,4,1,46,1,5,9,19,xQlhAuZvbR
2328,976,3130,90,9,0,211,1,3,8,27,zlppMv48Fj
2329,116,7928,288,5,1,260,2,4,2,21,tEhixifeI8
2330,247,6711,219,10,1,381,1,2,7,38,dhpWc1fZAi
2331,827,561,43,10,1,29,2,2,8,17,XrZf8n7teT
2332,681,1822,140,7,1,363,1,2,4,7,0jn5YfV4FU
2333,434,100,45,9,1,57,2,4,9,21,P946hSq9wO
2334,754,853,178,3,0,334,2,5,2,37,vuhl3TiTO8
2335,267,256,283,9,1,30,1,5,8,15,zF4D1PcC7F
2336,438,6749,38,4,0,233,2,2,10,5,PFSV3jnIqx
2337,149,2414,293,9,0,158,1,4,9,8,nCH8B0HTQj
2338,733,4731,194,7,1,358,2,5,5,34,wVo0lPFxnR
2339,795,9342,17,9,0,354,2,2,4,2,rmEl5KSA03
2340,314,2163,272,4,1,71,2,2,10,22,mmYQwpRC0G
2341,165,9723,204,8,1,179,2,4,7,38,Qmkby6M19v
2342,568,1869,272,10,1,103,2,4,1,37,yvJ1N4LksG
